7.05279 	1.16873 	0.5 	6.43256 	1.06595 	0 	-9.70209e+07 	0.0903019 	3.37798e-09 	2.33491e+08 	4.86221e-09 	-2.85829e+07
7.03538 	1.26932 	0.5 	6.41668 	1.1577 	0 	-9.70209e+07 	-0.246732 	-2.22247e-09 	2.33491e+08 	4.86221e-09 	-2.85829e+07
7.01654 	1.36965 	0.5 	6.39949 	1.24921 	0 	-9.70209e+07 	0.179308 	-1.12917e-09 	2.33491e+08 	-4.86221e-09 	-2.85829e+07
6.99627 	1.46971 	0.5 	6.381 	1.34046 	0 	-9.70209e+07 	-0.196222 	-3.3222e-09 	2.33491e+08 	4.69292e-17 	-2.85829e+07
6.97457 	1.56946 	0.5 	6.36121 	1.43144 	0 	-9.70209e+07 	0.0520802 	-1.96994e-12 	2.33491e+08 	2.4311e-09 	-2.85829e+07
6.95144 	1.66889 	0.5 	6.34012 	1.52213 	0 	-9.70209e+07 	-0.117187 	-5.27633e-18 	2.33491e+08 	-4.86221e-09 	-2.85829e+07
6.9269 	1.76799 	0.5 	6.31774 	1.61251 	0 	-9.70209e+07 	-0.0364799 	1.1216e-09 	2.33491e+08 	-2.4311e-09 	-2.85829e+07
6.90095 	1.86672 	0.5 	6.29407 	1.70256 	0 	-9.70209e+07 	-0.00609358 	-1.13477e-09 	2.33491e+08 	5.65007e-18 	-2.85829e+07
6.87359 	1.96507 	0.5 	6.26912 	1.79226 	0 	-9.70209e+07 	-0.0185699 	-2.24881e-09 	2.33491e+08 	1.66896e-17 	-2.85829e+07
6.84483 	2.06302 	0.5 	6.24289 	1.8816 	0 	-9.70209e+07 	0.104965 	7.56949e-12 	2.33491e+08 	2.4311e-09 	-2.85829e+07
6.81468 	2.16055 	0.5 	6.21538 	1.97055 	0 	-9.70209e+07 	-0.14096 	-2.24601e-09 	2.33491e+08 	2.4311e-09 	-2.85829e+07
6.78313 	2.25764 	0.5 	6.18661 	2.0591 	0 	-9.70209e+07 	0.177567 	1.1244e-09 	2.33491e+08 	-1.50311e-17 	-2.85829e+07
6.7502 	2.35427 	0.5 	6.15658 	2.14723 	0 	-9.70209e+07 	-0.224858 	1.11403e-09 	2.33491e+08 	2.72565e-18 	-2.85829e+07
6.71589 	2.45042 	0.5 	6.12529 	2.23493 	0 	-9.70209e+07 	0.136799 	-1.13674e-09 	2.33491e+08 	-7.29331e-09 	-2.85829e+07
6.68022 	2.54607 	0.5 	6.09275 	2.32216 	0 	-9.70209e+07 	-0.209547 	-1.1073e-09 	2.33491e+08 	-2.4311e-09 	-2.85829e+07
6.64318 	2.6412 	0.5 	6.05897 	2.40893 	0 	-9.70209e+07 	0.0404527 	1.08853e-09 	2.33491e+08 	4.86221e-09 	-2.85829e+07
6.60479 	2.73579 	0.5 	6.02395 	2.4952 	0 	-9.70209e+07 	-0.0828498 	-4.46931e-09 	2.33491e+08 	2.4311e-09 	-2.85829e+07
6.56505 	2.82983 	0.5 	5.98771 	2.58097 	0 	-9.70209e+07 	0.0975458 	-1.1216e-09 	2.33491e+08 	2.4311e-09 	-2.85829e+07
6.52397 	2.92328 	0.5 	5.95024 	2.66621 	0 	-9.70209e+07 	-0.137239 	2.35383e-11 	2.33491e+08 	-2.4311e-09 	-2.85829e+07
6.48156 	3.01614 	0.5 	5.91156 	2.7509 	0 	-9.70209e+07 	0.220639 	2.25078e-09 	2.33491e+08 	2.4311e-09 	-2.85829e+07
6.43783 	3.10839 	0.5 	5.87168 	2.83503 	0 	-9.70209e+07 	-0.137904 	2.2261e-09 	2.33491e+08 	2.4311e-09 	-2.85829e+07
6.39279 	3.2 	0.5 	5.8306 	2.91859 	0 	-9.70209e+07 	0.10518 	2.55083e-11 	2.33491e+08 	6.41542e-18 	-2.85829e+07
6.34644 	3.29096 	0.5 	5.78833 	3.00155 	0 	-9.70209e+07 	-0.0696896 	-1.23392e-11 	2.33491e+08 	-2.4311e-09 	-2.85829e+07
6.2988 	3.38125 	0.5 	5.74488 	3.0839 	0 	-9.70209e+07 	0.032675 	1.23392e-11 	2.33491e+08 	-2.4311e-09 	-2.85829e+07
6.24988 	3.47085 	0.5 	5.70026 	3.16562 	0 	-9.70209e+07 	-0.0954237 	-4.76971e-12 	2.33491e+08 	3.13192e-19 	-2.85829e+07
6.19968 	3.55974 	0.5 	5.65447 	3.24669 	0 	-9.70209e+07 	0.0260584 	7.56949e-12 	2.33491e+08 	-2.4311e-09 	-2.85829e+07
6.14822 	3.64791 	0.5 	5.60753 	3.3271 	0 	-9.70209e+07 	-0.0697271 	-2.21293e-09 	2.33491e+08 	4.86221e-09 	-2.85829e+07
6.0955 	3.73533 	0.5 	5.55945 	3.40684 	0 	-9.70209e+07 	-0.0153175 	-2.22247e-09 	2.33491e+08 	4.86221e-09 	-2.85829e+07
6.04154 	3.82199 	0.5 	5.51024 	3.48588 	0 	-9.70209e+07 	0.0790337 	5.59958e-12 	2.33491e+08 	-4.86221e-09 	-2.85829e+07
5.98635 	3.90787 	0.5 	5.4599 	3.5642 	0 	-9.70209e+07 	-0.0991317 	4.49202e-09 	2.33491e+08 	-4.86221e-09 	-2.85829e+07
5.92994 	3.99295 	0.5 	5.40845 	3.6418 	0 	-9.70209e+07 	0.0350473 	0 	2.33491e+08 	0 	-2.85829e+07
5.87231 	4.07722 	0.5 	5.35589 	3.71866 	0 	-9.70209e+07 	0.0849837 	2.24321e-09 	2.33491e+08 	4.86221e-09 	-2.85829e+07
5.81349 	4.16066 	0.5 	5.30225 	3.79476 	0 	-9.70209e+07 	-0.0109156 	-2.27085e-11 	2.33491e+08 	2.4311e-09 	-2.85829e+07
5.75349 	4.24325 	0.5 	5.24752 	3.87009 	0 	-9.70209e+07 	0.0270659 	1.03693e-11 	2.33491e+08 	-4.86221e-09 	-2.85829e+07
5.69231 	4.32497 	0.5 	5.19172 	3.94463 	0 	-9.70209e+07 	-0.0121914 	-1.12243e-09 	2.33491e+08 	2.4311e-09 	-2.85829e+07
5.62997 	4.40581 	0.5 	5.13486 	4.01836 	0 	-9.70209e+07 	0.130939 	2.2261e-09 	2.33491e+08 	2.4311e-09 	-2.85829e+07
5.56649 	4.48576 	0.5 	5.07696 	4.09127 	0 	-9.70209e+07 	-0.10977 	-1.03693e-11 	2.33491e+08 	-4.86221e-09 	-2.85829e+07
5.50186 	4.56479 	0.5 	5.01802 	4.16335 	0 	-9.70209e+07 	0.104834 	-2.23367e-09 	2.33491e+08 	3.53071e-17 	-2.85829e+07
5.43612 	4.64289 	0.5 	4.95806 	4.23458 	0 	-9.70209e+07 	-0.124032 	2.35384e-11 	2.33491e+08 	2.4311e-09 	-2.85829e+07
5.36927 	4.72004 	0.5 	4.89709 	4.30495 	0 	-9.70209e+07 	0.123025 	-3.3421e-09 	2.33491e+08 	6.77102e-17 	-2.85829e+07
5.30132 	4.79623 	0.5 	4.83511 	4.37444 	0 	-9.70209e+07 	-0.0174835 	-3.34967e-09 	2.33491e+08 	-2.4311e-09 	-2.85829e+07
5.23229 	4.87144 	0.5 	4.77216 	4.44304 	0 	-9.70209e+07 	0.0195077 	-1.11207e-09 	2.33491e+08 	2.4311e-09 	-2.85829e+07
